hasname,hasLocation,hasAddress,hasLandmark,hasLongitude,hasLatitude,hasPrice,hasMealType,hasVegFood,hasPhone
Amul Ice-Cream Parlour,New Delhi,"Ground Floor, North Gate Mall, Gujranwala Town, New Delhi",Gujranwala Town,77.1919823,28.6982502,200,"""['breakfast','dinner']""",FALSE,5508044961
Chaat King,New Delhi,"Shop 6 & 7, DDA Market, Near Pentamed Hospital, Gujranwala Town, New Delhi",Gujranwala Town,77.1917396,28.6991164,300,"""['breakfast','dinner']""",TRUE,1911465404
Cherry Berry,New Delhi,"State Bank Colony, Near Nanak Piau Gurudwara, GTK Road, Gujranwala Town, New Delhi",Gujranwala Town,77.1899876,28.6943365,200,"""['breakfast','dinner']""",FALSE,3990819919
Flavours Kitchen,New Delhi,"G-4, Local Shopping Complex, Gujranwala Town, New Delhi",Gujranwala Town,77.1898079,28.7014836,500,"""['breakfast','dinner']""",TRUE,4601879240
Hook Up,New Delhi,"Shop 14, Pentamed Hospital Complex, LSC Derawal Nagar, Gujranwala Town, New Delhi",Gujranwala Town,77.1916947,28.6991568,500,"""['breakfast','dinner']""",FALSE,6047081791
Jnm Mama Mafia,New Delhi,"Shop G-7, Vardhman Royal Plaza, Local Shopping Complex, Deraval Nagar Part 1, Gujranwala Town, New Delhi",Gujranwala Town,77.1894379,28.7015191,200,"""['breakfast','dinner']""",TRUE,2313631791
Kitchen199,New Delhi,"A-199, Part 1, Gujranwala Town, New Delhi",Gujranwala Town,77.1839678,28.7006555,600,"""['breakfast','dinner']""",FALSE,1991961561
Noddy's,New Delhi,"Ground Floor, North Gate Mall, Gujranwala Town, New Delhi",Gujranwala Town,77.1920054,28.6982616,100,"""['breakfast','dinner']""",TRUE,5457372900
Om Ji Bhature Wale,New Delhi,"G-6, Vardhman Royal Complex, Part 1, Gujranwala Town, New Delhi",Gujranwala Town,77.1894954,28.7017374,100,"""['breakfast','dinner']""",TRUE,1991715069
Peshawari Mehel,New Delhi,"Shop 4, Plot 10, LSC, Derawala Nagar, Near Pentamid Hospital, Gujranwala Town, New Delhi",Gujranwala Town,77.1921439,28.6990208,400,"""['breakfast','dinner']""",TRUE,1711654662
Republic of Chicken,New Delhi,"251, Gujrawalan Town 3, Gujranwala Town, New Delhi",Gujranwala Town,77.1940755,28.6971907,400,"""['breakfast','dinner']""",FALSE,8957656671
Shri Radhe,New Delhi,"A-199, Gujranwala Town Part 1, Gujranwala Town, New Delhi",Gujranwala Town,77.1840036,28.7007076,250,"""['breakfast','dinner']""",FALSE,9009096462
Spices Affair,New Delhi,"G-7, LSC, Derawala Nagar, Near Pentamed Hospital, Gujranwala Town, New Delhi",Gujranwala Town,77.1920352,28.698891,600,"""['breakfast','dinner']""",FALSE,5671785968
34 Parkstreet Lane,New Delhi,"DDA Market,Kala Sarai, Hauz Khas, New Delhi",Hauz Khas,77.2096084,28.5602677,250,"""['breakfast','dinner']""",FALSE,9874943295
Al Forno by Aishwarya,New Delhi,"Gulmohar Park, Hauz Khas, New Delhi",Hauz Khas,0,0,800,"""['breakfast','dinner']""",TRUE,4522148069
Bakingo,New Delhi,"Shop 8, Plot 1, Kaushalya Park, Hauz Khas, New Delhi",Hauz Khas,77.2046327,28.5508626,300,"""['breakfast','dinner']""",FALSE,9925575519
Bandstand,New Delhi,"214, DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi",Hauz Khas,77.2033238,28.5523954,1700,"""['breakfast','dinner']""",FALSE,9620572910
Big Fat Sandwich,New Delhi,"A-15A Front, Hauz Khas, New Delhi",Hauz Khas,77.2039324,28.5503273,800,"""['breakfast','dinner']""",TRUE,6420876211
Blue Tokai Coffee Roasters,New Delhi,"A-15A Front, Hauz Khas, New Delhi",Hauz Khas,77.207813,28.552966,350,"""['breakfast','dinner']""",TRUE,6008266739
Cafe Coffee Day - The Lounge,New Delhi,"E-29, Main Market, Hauz Khas, New Delhi",Hauz Khas,77.2076874,28.5510835,750,"""['breakfast','dinner']""",TRUE,9109449569
Cakes & Bakes,New Delhi,"Block E-1, Ground Floor, Near Hauz Khas Police Station, Hauz Khas, New Delhi",Hauz Khas,77.2068141,28.557586,250,"""['breakfast','dinner']""",TRUE,7501432715
Captain Grub,New Delhi,"Hauz Khas, New Delhi",Hauz Khas,77.19397,28.55402,1000,"""['breakfast','dinner']""",FALSE,4145064920
Chaat Corner,New Delhi,"Shop 6, Aurobindo Market, Hauz Khas, New Delhi",Hauz Khas,77.2037786,28.5518155,100,"""['breakfast','dinner']""",FALSE,2162252157
Cosy Restaurant,New Delhi,"B-1/30, Hauz Khas, New Delhi",Hauz Khas,77.2043582,28.5513556,1100,"""['breakfast','dinner']""",TRUE,6659157821
Food Refill,New Delhi,"472, Hardevpuri , Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.214976,28.5626079,300,"""['breakfast','dinner']""",TRUE,7457512069
Ganesh Anna South Indian Food Corner,New Delhi,"Sudarshan Road, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2094004,28.5605341,150,"""['breakfast','dinner']""",TRUE,4386782690
Giani,New Delhi,"B-1/30, Ground Floor, Opposite Aurobindo Place Market, Hauz Khas, New Delhi",Hauz Khas,77.2045662,28.551367,400,"""['breakfast','dinner']""",FALSE,1220764772
Gravies,New Delhi,"Adjacent Main Market, Hauz Khas, New Delhi",Hauz Khas,77.2067363,28.5568936,700,"""['breakfast','dinner']""",FALSE,3135369041
Green Chick Chop,New Delhi,"56, Kalu Sarai, Opposite IIT Gate, Near Azad Apatments, Hauz Khas, New Delhi",Hauz Khas,77.2027931,28.542347,350,"""['breakfast','dinner']""",TRUE,4616635642
Grub Pub,New Delhi,"E-11, Hauz Khas Main Market, Hauz Khas, New Delhi",Hauz Khas,77.2084143,28.5516775,1000,"""['breakfast','dinner']""",FALSE,7642645859
Handi Masala Restaurant,New Delhi,"101, DDA Shopping Complex, Vijay Mandal, Near Metro Satation, Hauz Khas, New Delhi",Hauz Khas,77.2043752,28.5416535,500,"""['breakfast','dinner']""",TRUE,1194067680
Himalaya Dhaba,New Delhi,"122 A-10,Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2115953,28.5614631,400,"""['breakfast','dinner']""",TRUE,1169672128
Hot & Hot,New Delhi,"Opposite Aurobindo Market, Hauz Khas, New Delhi",Hauz Khas,77.2036513,28.552691,350,"""['breakfast','dinner']""",FALSE,8998854049
Hot Box,New Delhi,"F-130/2, Gautam Nagar, Near, Hauz Khas, New Delhi",Hauz Khas,77.2106376,28.5622242,500,"""['breakfast','dinner']""",FALSE,1737935188
Indrani's Kitchen,New Delhi,"D 74, Hauz Khas, New Delhi",Hauz Khas,77.2070845,28.5515237,800,"""['breakfast','dinner']""",TRUE,1327733520
Kallu Hot Zaika,New Delhi,"G-11, Hauz Khas, New Delhi",Hauz Khas,77.2054205,28.5505307,800,"""['breakfast','dinner']""",FALSE,2263553263
Kathi Roll Corner 44,New Delhi,"Hauz Khas Market Road, Opposite NIFT, Hauz Khas, New Delhi",Hauz Khas,77.2093121,28.5554938,250,"""['breakfast','dinner']""",TRUE,4696738799
Mama Dhaba,New Delhi,"D-137, Gautam Nagar, Near Hauz Khas, New Delhi",Hauz Khas,77.2091679,28.560378,150,"""['breakfast','dinner']""",TRUE,9328378429
Miam,New Delhi,"A-15A Front, Hauz Khas, New Delhi",Hauz Khas,77.2039324,28.5503273,800,"""['breakfast','dinner']""",TRUE,8188251665
Momos House,New Delhi,"G-130, Sudarshan Cinema Road, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2100361,28.5609831,350,"""['breakfast','dinner']""",TRUE,9688037859
Nirula's Ice Cream,New Delhi,"Surya Mansion 1, Kaushalya Park, Hauz Khas, New Delhi",Hauz Khas,77.2046029,28.5505745,300,"""['breakfast','dinner']""",FALSE,5755976902
Overdose,New Delhi,"27 C/3, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2141709,28.5618666,600,"""['breakfast','dinner']""",FALSE,3510915275
Punjabi Chaap Corner,New Delhi,"D-137, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2093036,28.5604449,350,"""['breakfast','dinner']""",TRUE,5529779832
Punjabi Tadka,New Delhi,"Shop 2, 117/1, Sudarshan Road, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2107833,28.562373,500,"""['breakfast','dinner']""",TRUE,3669617541
Rapti Chinese Food,New Delhi,"Shop 27, C/4, Gautam Nagar, Near Hauz Khas, New Delhi",Hauz Khas,77.2141542,28.5618535,500,"""['breakfast','dinner']""",FALSE,5367421068
Riyaz Chicken Corner,New Delhi,"Shop 137, Block D, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2095255,28.5603597,250,"""['breakfast','dinner']""",TRUE,5478061158
Sharda Pastry Shop,New Delhi,"E 23, Hauz Khas, New Delhi",Hauz Khas,77.2080868,28.5509252,150,"""['breakfast','dinner']""",TRUE,4992552364
Southy,New Delhi,"15, Koushalya Park, Hauz Khas, New Delhi",Hauz Khas,77.2056973,28.5500479,450,"""['breakfast','dinner']""",FALSE,9861765981
Spicy,New Delhi,"117/1, Shop 3, Sudarshan Road, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2107781,28.5624222,500,"""['breakfast','dinner']""",TRUE,1947579507
Subway,New Delhi,"E-25A, Hauz Khas Market, Hauz Khas, New Delhi",Hauz Khas,77.2081473,28.5510151,500,"""['breakfast','dinner']""",TRUE,3936361375
The Foodie Cafe,New Delhi,"DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi",Hauz Khas,77.2039336,28.5521888,250,"""['breakfast','dinner']""",TRUE,8777235805
Uncle's Kabab Point,New Delhi,"103-A/1, Sudershan Cinema Road, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2120463,28.5639463,350,"""['breakfast','dinner']""",FALSE,5941462025
Wimpy,New Delhi,"31, Aurobindo Place Market, Hauz Khas, New Delhi",Hauz Khas,77.2039227,28.5522405,350,"""['breakfast','dinner']""",FALSE,3405029524
Zaika,New Delhi,"27-A/1, Opposite Central Park, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2145148,28.5617035,350,"""['breakfast','dinner']""",TRUE,2362458262
Natural Ice Cream,New Delhi,"G-1, Ground Floor, Opposite Aurobindo Market, Hauz Khas, New Delhi",Hauz Khas,77.2045658,28.5513376,150,"""['breakfast','dinner']""",TRUE,3063946052
Cafe 6,New Delhi,"D-6, Ground Floor, Hauz Khas, New Delhi",Hauz Khas,77.2084289,28.5525624,500,"""['breakfast','dinner']""",FALSE,2282691385
Cafe Coffee Day,New Delhi,"Near Main Building, IIT, Hauz Khas, New Delhi",Hauz Khas,77.2039819,28.550438,450,"""['breakfast','dinner']""",FALSE,8530280483
Dzukou Tribal Kitchen,New Delhi,"E-22, 3rd Floor, Main Market, Hauz Khas, New Delhi",Hauz Khas,77.208163,28.5509312,1300,"""['breakfast','dinner']""",FALSE,5308193326
Havmor Ice Cream,New Delhi,"G-1, Opposite Aurobindo Market, Hauz Khas, New Delhi",Hauz Khas,77.2045516,28.5513546,200,"""['breakfast','dinner']""",FALSE,4443362192
Lost in Frost,New Delhi,"Hauz Khas, New Delhi",Hauz Khas,77.2063121,28.5397438,600,"""['breakfast','dinner']""",FALSE,8555285121
Pink Box,New Delhi,"B-1/30, Near Aurobindo Marg, Hauz Khas, New Delhi",Hauz Khas,77.2045677,28.5513909,300,"""['breakfast','dinner']""",FALSE,8948744201
Potet,New Delhi,"The Junction, CSC Complex, Green Park Main Road, Hauz Khas, New Delhi",Hauz Khas,77.2059157,28.5542453,300,"""['breakfast','dinner']""",FALSE,3456461152
Root'd,New Delhi,"216, A/1, Gulmohar Park Main Road, Near Father Agnel School, Gulmohar Park, Hauz Khas, New Delhi",Hauz Khas,77.2131207,28.5601373,1000,"""['breakfast','dinner']""",TRUE,3154433937
South Cafe,New Delhi,"125-A, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2104167,28.5602363,350,"""['breakfast','dinner']""",FALSE,7311004668
Sri Balaji,New Delhi,"117/2, Shop 2 & 3, Sudarshan Road, Gautam Nagar, Near Hauz Khas, Hauz Khas, New Delhi",Hauz Khas,77.2106438,28.5622518,300,"""['breakfast','dinner']""",FALSE,6559307809
Thalaivar,New Delhi,"E-25 A, Main Market, Hauz Khas, New Delhi",Hauz Khas,77.2080928,28.5509721,800,"""['breakfast','dinner']""",FALSE,7940673672
The Junction,New Delhi,"CSC Complex, Opposite Aurobindo Market, Hauz Khas, New Delhi",Hauz Khas,77.2059313,28.5543973,1200,"""['breakfast','dinner']""",FALSE,9433969723
34 Park Street Lane,New Delhi,"63, Kalu Sarai, Opposite Bansal Tutorials, Hauz Khas, New Delhi",Hauz Khas,77.2036655,28.5417943,200,"""['breakfast','dinner']""",FALSE,7213974781
Adda The Spice Affair,New Delhi,"117/2, Sudarshan Road, Gautam Nagar, Near Hauz Khas, Hauz Khas, New Delhi",Hauz Khas,77.210758,28.5623218,500,"""['breakfast','dinner']""",TRUE,9889318534
All About Food,New Delhi,"E 137 , Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2093815,28.5605085,100,"""['breakfast','dinner']""",FALSE,6217366396
Bombay Pao Bhaji,New Delhi,"DDA Market, Kalu Sarai, Hauz Khas, New Delhi",Hauz Khas,77.203929,28.5414504,200,"""['breakfast','dinner']""",TRUE,9773638088
Brown House Cafe,New Delhi,"117/3, Sudarshan Road, Gautam Nagar, Near Hauz Khas, New Delhi",Hauz Khas,77.2099284,28.5600874,250,"""['breakfast','dinner']""",TRUE,4810231972
Chinese Hutt,New Delhi,"F-137/2 Ground Floor, Left Side Gulmohar Park Road, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2096165,28.5602665,400,"""['breakfast','dinner']""",FALSE,2999906405
Desi Tadka,New Delhi,"F 137/2, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2098425,28.560245,200,"""['breakfast','dinner']""",TRUE,2960774886
Food Daddy,New Delhi,"44 A/2, Kalu Sarai, Hauz Khas, New Delhi",Hauz Khas,77.204319,28.5419041,300,"""['breakfast','dinner']""",TRUE,8677941749
Front Food Corner,New Delhi,"DDA Market, Kalu Sarai, Hauz Khas, New Delhi",Hauz Khas,77.2043423,28.5418706,50,"""['breakfast','dinner']""",FALSE,5313814197
Gupta's Vegetarian Paradise,New Delhi,"107 A, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2116483,28.5636313,500,"""['breakfast','dinner']""",TRUE,6334675191
Hot Kathi Roll,New Delhi,"Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2097525,28.5601549,250,"""['breakfast','dinner']""",TRUE,9489281905
House Of Chocolate,New Delhi,"Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,0,0,500,"""['breakfast','dinner']""",FALSE,6238580472
Jaisons,New Delhi,"118/14, Gurukul Road, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,0,0,150,"""['breakfast','dinner']""",TRUE,2432332669
Sher -E- Punjab,New Delhi,"Shop 3, Main Road Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2081917,28.5608475,350,"""['breakfast','dinner']""",FALSE,4294016377
Shi Cafe,New Delhi,"24/3, Hauz Khas Village, Hauz Khas, New Delhi",Hauz Khas,77.19461381,28.55510074,1000,"""['breakfast','dinner']""",TRUE,4218171194
Sri Balaji,New Delhi,"9 A, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,77.2143271,28.5631376,300,"""['breakfast','dinner']""",TRUE,8965915046
Zaika Kathi Roll,New Delhi,"137, Gautam Nagar Nala, Near Hauz Khas, Hauz Khas, New Delhi",Hauz Khas,77.2095383,28.5603853,300,"""['breakfast','dinner']""",TRUE,3747280314
Cravity ,New Delhi,"A-15A/1, Hauz Khas, New Delhi",Hauz Khas,77.2079154,28.5532206,350,"""['breakfast','dinner']""",TRUE,8855202543
Little Saigon,New Delhi,"E-16, Main Market, Hauz Khas, New Delhi",Hauz Khas,77.208506,28.5514459,1000,"""['breakfast','dinner']""",TRUE,5772357916
Summer House Cafe,New Delhi,"1st Floor, DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi",Hauz Khas,77.203809,28.5525204,1850,"""['breakfast','dinner']""",TRUE,8008866492
Elf Cafe & Bar,New Delhi,"26 A, 2nd Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1944778,28.5542839,1600,"""['breakfast','dinner']""",TRUE,6964182890
Garage Inc.,New Delhi,"30, 2nd Floor, Powerhouse Buliding, Hauz Khas Village, New Delhi",Hauz Khas Village,77.194918,28.5538347,1900,"""['breakfast','dinner']""",FALSE,6148919092
My Bar Grill,New Delhi,"28, 3rd Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1944373,28.5543721,1200,"""['breakfast','dinner']""",TRUE,5942978844
Wow! Momo,New Delhi,"8-A, Hauz Khas Village, New Delhi",Hauz Khas Village,77.194795,28.5546133,350,"""['breakfast','dinner']""",FALSE,8957138513
Coast Cafe,New Delhi,"H-2, 2nd & 3rd Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1960285,28.5545112,1400,"""['breakfast','dinner']""",FALSE,3299880392
Chaayos,New Delhi,"26, 1st Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1945289,28.5541711,400,"""['breakfast','dinner']""",TRUE,6368244786
"Elma's Bakery, Bar, and Kitchen",New Delhi,"31, 2nd Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1948429,28.5548297,1900,"""['breakfast','dinner']""",FALSE,8966936367
Fork You,New Delhi,"30, 1st Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.194058,28.5540858,1600,"""['breakfast','dinner']""",FALSE,1627454561
High5 Cafe & Bar,New Delhi,"TB-6/1-A, 1st Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1949328,28.5542208,1200,"""['breakfast','dinner']""",TRUE,7768284439
Imperfecto,New Delhi,"1-A/1, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1951433,28.5546859,1800,"""['breakfast','dinner']""",FALSE,1226142159
Maison Des Desserts,New Delhi,"T-49, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1941291,28.5534325,1200,"""['breakfast','dinner']""",TRUE,4711394509
Maquina,New Delhi,"30-A, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1943109,28.5540646,1800,"""['breakfast','dinner']""",TRUE,9755525316
Masha,New Delhi,"9-A, 1st Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1940584,28.5541496,1200,"""['breakfast','dinner']""",TRUE,5161333434
Moonshine Cafe & Bar,New Delhi,"30, 2nd Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.194159,28.5541314,2400,"""['breakfast','dinner']""",FALSE,3211677783
New York Slice,New Delhi,"50, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1941855,28.5536,800,"""['breakfast','dinner']""",FALSE,4747410138
Out Of The Box,New Delhi,"9-A, 2nd & 3rd Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1944824,28.5541766,1800,"""['breakfast','dinner']""",FALSE,2035406575
Raasta,New Delhi,"30-A, 1st Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1944156,28.5541282,2000,"""['breakfast','dinner']""",FALSE,8103504183
Hauz Khas Social,New Delhi,"9-A & 12, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1944706,28.5542851,1600,"""['breakfast','dinner']""",TRUE,5118962286
Kunzum Travel Cafe,New Delhi,"T-49, First Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1943217,28.55333,200,"""['breakfast','dinner']""",TRUE,1322390964
Lord of the Drinks Meadow,New Delhi,"Inside Deer Park, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1952737,28.5557479,2200,"""['breakfast','dinner']""",FALSE,7582777459
Matchbox,New Delhi,"30, 1st Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1941749,28.5541009,1700,"""['breakfast','dinner']""",TRUE,8561376499
Naivedyam,New Delhi,"Shop 1, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1952749,28.555157,500,"""['breakfast','dinner']""",TRUE,2831542029
Rang De Basanti Urban Dhaba,New Delhi,"1-A, 1st Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,77.195013,28.554476,1300,"""['breakfast','dinner']""",TRUE,3223544874
Smoke House Deli,New Delhi,"12, Hauz Khas Village, New Delhi",Hauz Khas Village,77.1948582,28.5542015,1600,"""['breakfast','dinner']""",FALSE,3247982770
Viva Deli - Holiday Inn,New Delhi,"Holiday Inn, 12, Asset Area, Hospitality District, Aerocity, New Delhi",Holiday Inn,77.122793,28.550327,1000,"""['breakfast','dinner']""",TRUE,3989846291
Cafe on 3 - Holiday Inn,New Delhi,"Holiday Inn, 13-A, District Centre, Mayur Vihar Phase 1, New Delhi",Holiday Inn,77.2980406,28.5907981,2000,"""['breakfast','dinner']""",FALSE,5674355342
The Kylin Experience - Holiday Inn,New Delhi,"Holiday Inn, 13 A, District Centre, Mayur Vihar Phase 1, New Delhi",Holiday Inn,77.2977869,28.5905091,1800,"""['breakfast','dinner']""",FALSE,5074314954
Thugs - Hotel Broadway,New Delhi,"Hotel Broadway, 4/15/A, Daryaganj, New Delhi",Hotel Broadway,77.2379557,28.6409625,1100,"""['breakfast','dinner']""",FALSE,3621852401
Chor Bizarre - Hotel Broadway,New Delhi,"Hotel Broadway, 4/15/A, Daryaganj, New Delhi",Hotel Broadway,77.2378659,28.6410435,2000,"""['breakfast','dinner']""",TRUE,5653425299
Opium Bar - Hotel City Park,New Delhi,"Hotel City Park, KP Block, Pitampura, New Delhi",Hotel City Park,77.1430501,28.7056604,2000,"""['breakfast','dinner']""",TRUE,6063939436
Yellow Mirchi - Hotel City Park,New Delhi,"Hotel City Park, KP Block, Pitampura, New Delhi",Hotel City Park,77.1432187,28.7057393,2500,"""['breakfast','dinner']""",FALSE,4524312606
Curry Capital - Hotel Classic Diplomat,New Delhi,"A-4, NH 8, Near IGI Airport, Mahipalpur, New Delhi",Hotel Classic Diplomat,77.1261797,28.5476562,1000,"""['breakfast','dinner']""",TRUE,7814991356
Viceroy Bar - Hotel Classic Diplomat,New Delhi,"Hotel Classic Diplomat, A-4, NH 8, Near IGI Airport, Mahipalpur, New Delhi",Hotel Classic Diplomat,77.1259999,28.5479078,800,"""['breakfast','dinner']""",TRUE,4183606006
Cafe Regent,New Delhi,"Hotel Regent Grand, 2/6 East Patel Nagar, Near Pusa Road, East Patel Nagar, New Delhi",Hotel Regent Grand,77.1729864,28.6430365,700,"""['breakfast','dinner']""",FALSE,2259892074
The Grand Kitchen,New Delhi,"Hotel Regent Grand, 2/6 East Patel Nagar, Near Pusa Road, East Patel Nagar, New Delhi",Hotel Regent Grand,77.1729982,28.6430256,800,"""['breakfast','dinner']""",TRUE,1624894444
